Company Name,Address,Address2,City,Category Name,URL,Hiring,Jobs URL,Why NYC,Postcode,Borough,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA
Amerikids','10 Leonard Street Loft 3SW',' - ','New York',,,,,,10013,MANHATTAN,40.718798,-74.008254,1,1,33,1001995,1001790021,SoHo-TriBeCa-Civic Center-Little Italy                                     
Ammirati','19 Union Square W',' - ','New York',,,,,,10003,MANHATTAN,40.736065,-73.991098,5,2,52,1016074,1008430020,Hudson Yards-Chelsea-Flatiron-Union Square                                 
Amo Beverage Group',' - ',' - ',' - ',,,,,,,,,,,,,,,
Amorphyk',' - ',' - ',' - ',,,,,,,,,,,,,,,
"Amplify Education, Inc.'",'55 Washington St','#900','Brooklyn',,,,,,11201,BROOKLYN ,40.70273,-73.989602,2,33,21,3000088,3000380001,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill                           
Amusemi.com',' - ',' - ',' - ',,,,,,,,,,,,,,,
Amusology',"'217 East 29th Street, APT 1B'",' - ','New York',,,,,,10016,MANHATTAN,40.742347,-73.979813,6,2,70,1019922,1009100013,Murray Hill-Kips Bay                                                       
Amusology',' - ',' - ',' - ',,,,,,,,,,,,,,,
Anait Bian LCC',' - ',' - ',' - ',,,,,,,,,,,,,,,
AnalytixInsight Inc',' - ',' - ',' - ',,,,,,,,,,,,,,,
Andras Fenyves',' - ',' - ',' - ',,,,,,,,,,,,,,,
Andrew's Roadmaps','Brooklyn',' - ','New York',,,,,,,,,,,,,,,
Angel-Tel   (Int'l Telephony & Mobile VoIP)',' - ',' - ',' - ',,,,,,,,,,,,,,,
Lingy',' - ',' - ',' - ',,,,,,,,,,,,,,,
Angry Villagers',' - ',' - ',' - ',,,,,,,,,,,,,,,
Aniepo',' - ',' - ',' - ',,,,,,,,,,,,,,,
Anime Feast',' - ',' - ',' - ',,,,,,,,,,,,,,,
Applique',' - ',' - ',' - ',,,,,,,,,,,,,,,
Animoto','440 Lafayette St.',' - ','New York',,,,,,10003,MANHATTAN,40.729327,-73.991907,2,2,57,1088676,1005450026,West Village                                                               
Annalect','195 Broadway','19th Flr','New York',,,,,,10007,MANHATTAN,40.710536,-74.009378,1,1,13,1001227,1000800001,Battery Park City-Lower Manhattan                                          
Annotary',' - ',' - ',' - ',,,,,,,,,,,,,,,
AnonymAsk',' - ',' - ',' - ',,,,,,,,,,,,,,,
Antarctic Creative','122 Norfolk Street','Studio 20','New York',,,,,,10002,MANHATTAN,40.71927,-73.986898,3,1,1402,1004302,1003530057,Lower East Side                                                            
Anvil+Gear','175 Varick St.',' - ','New York',,,,,,10014,MANHATTAN,40.727392,-74.005517,2,3,37,1009754,1005800065,SoHo-TriBeCa-Civic Center-Little Italy                                     
Any One Color',' - ',' - ',' - ',,,,,,,,,,,,,,,
AnySizeDeals',' - ',' - ',' - ',,,,,,,,,,,,,,,
Anyone Want To',' - ',' - ',' - ',,,,,,,,,,,,,,,
Apartable','222 Broadway','20th Floor','New York',,,,,,10038,MANHATTAN,40.711313,-74.008661,1,1,1501,1001245,1000890012,Battery Park City-Lower Manhattan                                          
Aplus',' - ',' - ',' - ',,,,,,,,,,,,,,,
Apogee Media','49 West 23rd Street',' - ','New York',,,,,,10010,MANHATTAN,40.742227,-73.991162,5,3,58,1080677,1008250012,Hudson Yards-Chelsea-Flatiron-Union Square                                 
Aponia Data Solutions','28 west 39th street','4th floor','New York',,,,,,10018,MANHATTAN,40.752033,-73.983372,5,4,84,1080743,1008400063,Midtown-Midtown South                                                      
Aponia Data Solutions',' - ',' - ',' - ',,,,,,,,,,,,,,,
AppAddictive','122 West 26th Street','5th Floor','New York',,,,,,10001,MANHATTAN,40.745164,-73.992295,4,3,91,1015021,1008010055,Hudson Yards-Chelsea-Flatiron-Union Square                                 
AppFirst','6 West 14th Street','Suite 4E','New York',,,,,,10011,MANHATTAN,40.736241,-73.994201,2,3,63,1080157,1005770037,West Village                                                               
AppLaunch',' - ',' - ','New York',,,,,,,,,,,,,,,
AppNexus',"'28 West 23rd St, 4th Fl, New York, NY 10010'",' - ',' - ',,,,,,,,,,,,,,,
AppNexus',' - ','4th Floor','New York',,,,,,,,,,,,,,,
AppNotes',' - ',' - ',' - ',,,,,,,,,,,,,,,
AppOrchard','86 Chambers Street','7th Floor','New York',,,,,,10007,MANHATTAN,40.714524,-74.007095,1,1,21,1079153,1001357504,SoHo-TriBeCa-Civic Center-Little Italy                                     
AppSavvy','594 Broadway Suite 207',' - ','New York',,,,,,10012,MANHATTAN,40.72496,-73.997157,2,1,43,1007944,1005110012,SoHo-TriBeCa-Civic Center-Little Italy                                     
AppSense','17 State Street 19th Floor',' - ','New York',,,,,,10004,MANHATTAN,40.702798,-74.014246,1,1,9,1000020,1000090014,Battery Park City-Lower Manhattan                                          
AppStori',' - ',' - ',' - ',,,,,,,,,,,,,,,
Appboy',' - ',' - ',' - ',,,,,,,,,,,,,,,
Appear By Phone','142 East 39 St.',' - ','New York',,,,,,10016,MANHATTAN,40.749364,-73.977032,6,4,80,1019153,1008940057,Murray Hill-Kips Bay                                                       
Appetizer Mobile LLC','115 W 45th St','#501','New York',,,,,,10036,MANHATTAN,40.757078,-73.983411,5,4,119,1022640,1009980024,Midtown-Midtown South                                                      
Appetizr',' - ',' - ',' - ',,,,,,,,,,,,,,,
Appetude',' - ',' - ',' - ',,,,,,,,,,,,,,,
Appguppy Mobile',' - ',' - ',' - ',,,,,,,,,,,,,,,
Awesome',' - ',' - ',' - ',,,,,,,,,,,,,,,
Appinions','18 East 41st St','2nd Flr','New York',,,,,,10017,MANHATTAN,40.752417,-73.980448,5,4,82,1035324,1012750061,Murray Hill-Kips Bay                                                       
Apple','101-104 Fifth Avenue',' - ','New York',,,,,,,,,,,,,,,
Appliances Connection',' - ',' - ',' - ',,,,,,,,,,,,,,,
Application Security','55 Broad Street','10th Floor','New York',,,,,,10004,MANHATTAN,40.705189,-74.011505,1,1,9,1000821,1000250001,Battery Park City-Lower Manhattan                                          
Applico','220 East 23rd Street','5th Floor','New York',,,,,,10010,MANHATTAN,40.738548,-73.982495,6,2,64,1088660,1009030047,Gramercy                                                                   
Approved Learning',' - ',' - ',' - ',,,,,,,,,,,,,,,
AppsBidder Inc',' - ',' - ',' - ',,,,,,,,,,,,,,,
Appular','65 Broadway','Ste. 903','New York',,,,,,10006,MANHATTAN,40.707113,-74.012234,1,1,13,1000809,1000210004,Battery Park City-Lower Manhattan                                          
"Appy Couple from AppeProPo, Inc.'",' - ',' - ',' - ',,,,,,,,,,,,,,,
"Aquarius Global Capital, LLC'",' - ',' - ',' - ',,,,,,,,,,,,,,,
Arc90','747 3rd Ave','30th Floor','New York',,,,,,10017,MANHATTAN,40.753596,-73.972374,6,4,90,1081179,1013200046,Turtle Bay-East Midtown                                                    
Arcade CLOVER',' - ',' - ',' - ',,,,,,,,,,,,,,,
ArchetypeMe','5 Crosby Street 3rd Floor',' - ','New York',,,,,,10013,MANHATTAN,40.719803,-74.000393,2,1,45,1003052,1002330030,SoHo-TriBeCa-Civic Center-Little Italy                                     
Architizer','281 Fifth Ave','3rd Floor','New York',,,,,,10016,MANHATTAN,40.745822,-73.986452,5,4,74,1016947,1008590085,Midtown-Midtown South                                                      
Ardency Inn Corp.',' - ',' - ',' - ',,,,,,,,,,,,,,,
Arderoy',' - ',' - ',' - ',,,,,,,,,,,,,,,
Area17','99 Richardson Street','Second Floor','Brooklyn',,,,,,11211,BROOKLYN ,40.718501,-73.947999,1,33,499,3338050,3027230038,Greenpoint                                                                 
Arellius Enterprises/Custodis Technologies',' - ',' - ',' - ',,,,,,,,,,,,,,,
ArgoFund',' - ',' - ',' - ',,,,,,,,,,,,,,,
Ark Media','325 Gold St.','Suite 602','Brooklyn',,,,,,11201,BROOKLYN ,40.694575,-73.983267,2,35,15,3332462,3020490008,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill                           
Arkadium','920 Broadway','2nd Floor','New York',,,,,,10010,MANHATTAN,40.739691,-73.989423,5,2,52,1016224,1008490063,Hudson Yards-Chelsea-Flatiron-Union Square                                 
Armada',' - ',' - ',' - ',,,,,,,,,,,,,,,
Armani',' - ',' - ',' - ',,,,,,,,,,,,,,,
Armoryinteractive LLC',' - ',' - ',' - ',,,,,,,,,,,,,,,
Arn-Star Properties',' - ',' - ',' - ',,,,,,,,,,,,,,,
AromaGo',' - ',' - ',' - ',,,,,,,,,,,,,,,
Arrive',' - ',' - ',' - ',,,,,,,,,,,,,,,
Arrow Leads Inc.',' - ',' - ',' - ',,,,,,,,,,,,,,,
Art In Your Space',' - ',' - ',' - ',,,,,,,,,,,,,,,
Art Matters',' - ',' - ',' - ',,,,,,,,,,,,,,,
Art Story',' - ',' - ',' - ',,,,,,,,,,,,,,,
Art. Lebedev Studio','125 Maiden Lane','Suite 15D','New York',,,,,,10038,MANHATTAN,40.706397,-74.006341,1,1,1502,1087484,1000707501,Battery Park City-Lower Manhattan                                          
Art.sy',"'401 Broadway, 25th Flr, New York, NY 10013'",' - ',' - ',,,,,,,,,,,,,,,
ArtCondo',' - ',' - ',' - ',,,,,,,,,,,,,,,
ArtCycle','32 Court Street #801',' - ','Brooklyn',,,,,,11201,BROOKLYN ,40.693014,-73.990758,2,33,9,3002248,3002550044,Brooklyn Heights-Cobble Hill                                               
ArtList','59 Franklin St.','Store A','New York',,,,,,10013,MANHATTAN,40.717096,-74.002832,1,1,31,1001840,1001710005,SoHo-TriBeCa-Civic Center-Little Italy                                     
ArtSpot',' - ',' - ',' - ',,,,,,,,,,,,,,,
ArtStar Inc','405 w 23rd St',' - ','New York',,,,,,10011,MANHATTAN,40.746712,-74.001826,4,3,93,1077236,1007217501,Hudson Yards-Chelsea-Flatiron-Union Square                                 
Article One Partners','555 Madison Avenue','30th Floor','New York',,,,,,10022,MANHATTAN,40.761177,-73.973161,5,4,102,1035775,1012910051,Midtown-Midtown South                                                      
Artificial Elegance',' - ',' - ',' - ',,,,,,,,,,,,,,,
Artisan Online',' - ',' - ',' - ',,,,,,,,,,,,,,,
Artissano',' - ',' - ',' - ',,,,,,,,,,,,,,,
ArtistUpgrade','34-27 41st Street',' - ','Long Island City',,,,,,11101,QUEENS   ,40.755781,-73.920476,1,26,159,4010920,4006740009,Astoria                                                                    
Artista',' - ',' - ',' - ',,,,,,,,,,,,,,,
Artivest','1140 Broadway','Suite 1501','New York',,,,,,10001,MANHATTAN,40.743907,-73.988979,5,2,58,1015649,1008280033,Hudson Yards-Chelsea-Flatiron-Union Square                                 
Artsicle',' - ',' - ',' - ',,,,,,,,,,,,,,,
Artsicle',' - ',' - ',' - ',,,,,,,,,,,,,,,
Artspace','915 Broadway','Suite 602','New York',,,,,,10010,MANHATTAN,40.739644,-73.989654,5,2,52,1016226,1008490070,Hudson Yards-Chelsea-Flatiron-Union Square                                 
Artwalk',' - ',' - ',' - ',,,,,,,,,,,,,,,
ArxSocial','420 Lexington Avenue','Suite 2516','New York',,,,,,10170,MANHATTAN,40.752262,-73.975464,5,4,92,1035385,1012807501,Turtle Bay-East Midtown                                                    
Asanda AVEDA Spa Lounge',' - ',' - ',' - ',,,,,,,,,,,,,,,
Ashe Avenue','67 West St. Floor 4','(Greendesk #C6)','Brooklyn',,,,,,11222,BROOKLYN ,40.728661,-73.959082,1,33,565,3337600,3025640001,Greenpoint                                                                 
Asia Coal Catalyst Company',' - ',' - ',' - ',,,,,,,,,,,,,,,
Asia Coal Catalyst Company',' - ',' - ',' - ',,,,,,,,,,,,,,,
Asoko Insight',' - ',' - ',' - ',,,,,,,,,,,,,,,
Assassin X Tour',' - ',' - ',' - ',,,,,,,,,,,,,,,
Assegai LLC',' - ',' - ',' - ',,,,,,,,,,,,,,,
AssetCompass',' - ',' - ',' - ',,,,,,,,,,,,,,,
Associated Renewable Inc.',' - ',' - ',' - ',,,,,,,,,,,,,,,
Assured Labor','122 W. 26th St.','4th Floor','New York',,,,,,10001,MANHATTAN,40.745164,-73.992295,4,3,91,1015021,1008010055,Hudson Yards-Chelsea-Flatiron-Union Square                                 
"Astral Consulting Services, LLC'",' - ',' - ',' - ',,,,,,,,,,,,,,,
AstrologyMe',' - ',' - ',' - ',,,,,,,,,,,,,,,
Asvan',' - ',' - ',' - ',,,,,,,,,,,,,,,
Asymptote Security',' - ',' - ',' - ',,,,,,,,,,,,,,,
At Peak',' - ',' - ',' - ',,,,,,,,,,,,,,,
Ataboy Studios','1133 Broadway','#1328','New York',,,,,,10010,MANHATTAN,40.743523,-73.989073,5,3,58,1015625,1008270049,Hudson Yards-Chelsea-Flatiron-Union Square                                 
Atari Interactive','417 Fifth Avenue',' - ','New York',,,,,,10016,MANHATTAN,40.750691,-73.982907,5,4,82,1017224,1008670070,Murray Hill-Kips Bay                                                       
Atavist',' - ',' - ',' - ',,,,,,,,,,,,,,,
Atavist','68 Jay Street','Suite 422','Brooklyn',,,,,,11201,BROOKLYN ,40.702763,-73.986681,2,33,21,3000090,3000400001,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill                           
Atelier Brush',' - ',' - ',' - ',,,,,,,,,,,,,,,
Baya Weavers' Collective',' - ',' - ',' - ',,,,,,,,,,,,,,,
Atikus Investments Incorporated',' - ',' - ',' - ',,,,,,,,,,,,,,,
Atlantic Metro Communications','325 Hudson St','4th floor','New York',,,,,,10013,MANHATTAN,40.726774,-74.007418,2,3,37,1010375,1005970062,SoHo-TriBeCa-Civic Center-Little Italy                                     
Atlas ATS',' - ',' - ',' - ',,,,,,,,,,,,,,,
Atlas Gameworks',' - ',' - ',' - ',,,,,,,,,,,,,,,
Atlas Scientific','630 Flushing Avenue','8th Floor','Brooklyn',,,,,,11206,BROOKLYN ,40.699963,-73.948449,3,36,257,3329628,3017200001,Bedford                                                                    
Atomicmonkey',' - ',' - ',' - ',,,,,,,,,,,,,,,
"Atomite, Inc.'",' - ',' - ',' - ',,,,,,,,,,,,,,,
Atozus',' - ',' - ',' - ',,,,,,,,,,,,,,,
Attendingdr',' - ',' - ',' - ',,,,,,,,,,,,,,,
Au Contraire',' - ',' - ',' - ',,,,,,,,,,,,,,,
Audiobrain','20 W. 22nd St.','Suite 712','New York',,,,,,10010,MANHATTAN,40.741253,-73.990978,5,3,58,1015540,1008230055,Hudson Yards-Chelsea-Flatiron-Union Square                                 
Audioms','81 Carroll St',' - ','New York',,,,,,,,,,,,,,,
Augmate Corporation',' - ',' - ',' - ',,,,,,,,,,,,,,,
Augmate Corporation',' - ',' - ',' - ',,,,,,,,,,,,,,,
Aura Central Market of Aura Inc.',' - ',' - ',' - ',,,,,,,,,,,,,,,
Auralis Inc.',' - ',' - ',' - ',,,,,,,,,,,,,,,
Aurnhammer LLC','55 Broad Street','13th Floor','New York',,,,,,10004,MANHATTAN,40.705189,-74.011505,1,1,9,1000821,1000250001,Battery Park City-Lower Manhattan                                          
Ausmode.com',' - ',' - ',' - ',,,,,,,,,,,,,,,
Authintic',' - ',' - ',' - ',,,,,,,,,,,,,,,
Authorea',' - ',' - ',' - ',,,,,,,,,,,,,,,
Authorstransinc@gmail.com',' - ',' - ',' - ',,,,,,,,,,,,,,,
AutoSlash.com','405 Main Street Suite 9R',' - ','New York',,,,,,10044,MANHATTAN,40.757748,-73.953581,8,5,23801,1087314,1013737504,Lenox Hill-Roosevelt Island                                                
Autumn Games','54 Thompson St.','4th Flr','New York',,,,,,10012,MANHATTAN,40.724043,-74.003316,2,1,47,1007320,1004887501,SoHo-TriBeCa-Civic Center-Little Italy                                     
Auxiliary Design Company','117 Dobbin St','Suite 206','Brooklyn',,,,,,11222,BROOKLYN ,40.725808,-73.954974,1,33,561,3065491,3026160012,Greenpoint                                                                 
Availendar',' - ',' - ',' - ',,,,,,,,,,,,,,,
Avalanche Studios','536 Broadway',' - ','New York',,,,,,10012,MANHATTAN,40.723341,-73.998528,2,1,43,1007561,1004970004,SoHo-TriBeCa-Civic Center-Little Italy                                     
Avatar New York','122 Hudson Street','4th Floor','New York',,,,,,10013,MANHATTAN,40.72005,-74.008553,1,1,33,1002165,1001900016,SoHo-TriBeCa-Civic Center-Little Italy                                     
Avec','265 Canal Street','Suite 509','New York',,,,,,10013,MANHATTAN,40.718804,-74.001039,2,1,45,1002692,1002090028,SoHo-TriBeCa-Civic Center-Little Italy                                     
"AviantLogic, Inc'",' - ',' - ',' - ',,,,,,,,,,,,,,,
Awl & Sundry','175 Varick Street',' - ','New York',,,,,,10014,MANHATTAN,40.727392,-74.005517,2,3,37,1009754,1005800065,SoHo-TriBeCa-Civic Center-Little Italy                                     
AxialMarket','45 EAST 20TH STREET','12TH FLOOR','New York',,,,,,10003,MANHATTAN,40.738851,-73.988983,5,2,52,1016211,1008490031,Hudson Yards-Chelsea-Flatiron-Union Square                                 
Ayima','99 Hudson Street','5th Floor','New York',,,,,,10013,MANHATTAN,40.719133,-74.008741,1,1,39,1075728,1001817504,SoHo-TriBeCa-Civic Center-Little Italy                                     
Ayo! Social Inc',' - ',' - ',' - ',,,,,,,,,,,,,,,
Azlore',' - ',' - ',' - ',,,,,,,,,,,,,,,
B Culture Media','36 East 23rd Street','Suite 5F','New York',,,,,,10010,MANHATTAN,40.740671,-73.987528,5,2,56,1016291,1008510051,Hudson Yards-Chelsea-Flatiron-Union Square                                 
"B Holding Group, LLC'",' - ',' - ',' - ',,,,,,,,,,,,,,,
B&g tourism',' - ',' - ',' - ',,,,,,,,,,,,,,,
B-OUT',' - ',' - ',' - ',,,,,,,,,,,,,,,
B-Reel Products',' - ',' - ',' - ',,,,,,,,,,,,,,,
B. Side Swimwear LLC',' - ',' - ',' - ',,,,,,,,,,,,,,,
B.O.S.S.',' - ',' - ',' - ',,,,,,,,,,,,,,,
B2B Anywhere',' - ',' - ',' - ',,,,,,,,,,,,,,,
BABB',' - ',' - ',' - ',,,,,,,,,,,,,,,
BACK UP BACK',' - ',' - ',' - ',,,,,,,,,,,,,,,
BAX US',' - ',' - ',' - ',,,,,,,,,,,,,,,
BBC Worldwide',' - ',' - ',' - ',,,,,,,,,,,,,,,
BBDO','1285 Avenue of the Americas',' - ','New York',,,,,,10019,MANHATTAN,40.760753,-73.979818,5,4,131,1023158,1010040029,Midtown-Midtown South                                                      
BDominant LLC','115 East 57th Street','11','New York',,,,,,10022,MANHATTAN,40.7613,-73.969996,5,4,11203,1036926,1013127501,Turtle Bay-East Midtown                                                    
BEAK',' - ',' - ',' - ',,,,,,,,,,,,,,,
BEAR',' - ',' - ',' - ',,,,,,,,,,,,,,,
BELGIUM MART LLC',' - ',' - ',' - ',,,,,,,,,,,,,,,
BIReady',' - ',' - ',' - ',,,,,,,,,,,,,,,
BLACK ARMOUR',' - ',' - ',' - ',,,,,,,,,,,,,,,
BLACK RENAISSANCE TECHNOLGY',' - ',' - ',' - ',,,,,,,,,,,,,,,
"BODI~CANDLES, LLC'",' - ',' - ',' - ',,,,,,,,,,,,,,,
BOLD Organics',' - ',' - ',' - ',,,,,,,,,,,,,,,
BOND',' - ',' - ',' - ',,,,,,,,,,,,,,,
BOWNCE LLC',' - ',' - ',' - ',,,,,,,,,,,,,,,
BOX Creative','518 Broadway',' - ','New York',,,,,,10012,MANHATTAN,40.722666,-73.999102,2,1,45,1007236,1004830014,SoHo-TriBeCa-Civic Center-Little Italy                                     
BOX'NGO',' - ',' - ',' - ',,,,,,,,,,,,,,,
BRANDmini',' - ',' - ',' - ',,,,,,,,,,,,,,,
BRI HOLLOWELL',' - ',' - ',' - ',,,,,,,,,,,,,,,
BYOB',' - ',' - ',' - ',,,,,,,,,,,,,,,
Baaltaz',' - ',' - ',' - ',,,,,,,,,,,,,,,
Baby Bundle',' - ',' - ',' - ',,,,,,,,,,,,,,,
"BabyCenter, LLC'",'711 Third Avenue','1502','New York',,,,,,10017,MANHATTAN,40.752374,-73.973266,6,4,90,1037568,1013180001,Turtle Bay-East Midtown                                                    
Babysitters America',' - ',' - ',' - ',,,,,,,,,,,,,,,
Badger',' - ',' - ',' - ',,,,,,,,,,,,,,,
Bajan Yankee Pictures Inc.',' - ',' - ',' - ',,,,,,,,,,,,,,,
Baking for Good','353 East 83rd Street',' - ','New York',,,,,,10028,MANHATTAN,40.775412,-73.951929,8,5,138,1049931,1015460023,Yorkville                                                                  
"Balance Engineering, LLC'",' - ',' - ',' - ',,,,,,,,,,,,,,,
"Balance Media, LLC'",'34 W 27th St',' - ','New York',,,,,,10001,MANHATTAN,40.744829,-73.989592,5,3,58,1015664,1008280067,Hudson Yards-Chelsea-Flatiron-Union Square                                 
Bali Pharma',' - ',' - ',' - ',,,,,,,,,,,,,,,
"Ballooning Nest Eggs, Inc.'",'451 West End Avenue',' - ','New York',,,,,,10024,MANHATTAN,40.786037,-73.979944,7,6,167,1080438,1012440072,Upper West Side                                                            
"Ballooning Nest Eggs, Inc.- Astia portfolio company'",' - ',' - ',' - ',,,,,,,,,,,,,,,
Ballroom Rocks LLC',' - ',' - ',' - ',,,,,,,,,,,,,,,
Baltia Airlines',' - ',' - ',' - ',,,,,,,,,,,,,,,
Bandsintown','215 Lexington Ave',' - ','New York',,,,,,10016,MANHATTAN,40.745541,-73.980339,6,2,72,1018474,1008887502,Murray Hill-Kips Bay                                                       
Bandwaggon',' - ',' - ',' - ',,,,,,,,,,,,,,,
Bandwagon',' - ',' - ',' - ',,,,,,,,,,,,,,,
"Bandwagon (Weeels, Inc.)'",'137 Varick Street','1st Floor','New York',,,,,,10013,MANHATTAN,40.725789,-74.005773,2,3,37,1009745,1005790070,SoHo-TriBeCa-Civic Center-Little Italy                                     
Bandwidth Productions','134 West 26th Street','Suite 1001','New York',,,,,,10001,MANHATTAN,40.745266,-73.99254,4,3,91,1015025,1008010061,Hudson Yards-Chelsea-Flatiron-Union Square                                 
Banking Up',' - ',' - ',' - ',,,,,,,,,,,,,,,
Boomset Inc.',' - ',' - ',' - ',,,,,,,,,,,,,,,
Boomset Inc.',' - ',' - ',' - ',,,,,,,,,,,,,,,
Banking Up','55 Broad Street',' - ','New York',,,,,,10004,MANHATTAN,40.705189,-74.011505,1,1,9,1000821,1000250001,Battery Park City-Lower Manhattan                                          
"Bar & Club Stats, Inc.'",' - ',' - ',' - ',,,,,,,,,,,,,,,
"Bar & Club Stats, Inc.'",' - ',' - ',' - ',,,,,,,,,,,,,,,
BareSkin Bags',' - ',' - ',' - ',,,,,,,,,,,,,,,
"Bargan Technology, LLC'",' - ',' - ',' - ',,,,,,,,,,,,,,,
BarkBox','50 Eldridge Street','Floor 5','New York',,,,,,10002,MANHATTAN,40.716012,-73.993052,3,1,16,1003881,1003000008,Chinatown                                                                  
